  density  pressure  energy
   0.670000E+00   0.103431E+03   0.713484E+03
   0.680000E+00   0.106579E+03   0.725687E+03
   0.690000E+00   0.109752E+03   0.737984E+03
   0.700000E+00   0.113002E+03   0.750346E+03
   0.710000E+00   0.116286E+03   0.762852E+03
   0.720000E+00   0.119589E+03   0.775114E+03
   0.730000E+00   0.122965E+03   0.787646E+03
   0.740000E+00   0.126359E+03   0.800075E+03
   0.750000E+00   0.129821E+03   0.812690E+03
   0.760000E+00   0.133310E+03   0.825227E+03
   0.770000E+00   0.136871E+03   0.838035E+03
   0.780000E+00   0.140435E+03   0.850649E+03
   0.790000E+00   0.144050E+03   0.863431E+03
   0.800000E+00   0.147681E+03   0.876143E+03
   0.810000E+00   0.151401E+03   0.889102E+03
   0.820000E+00   0.155138E+03   0.901948E+03
   0.830000E+00   0.158872E+03   0.914699E+03
   0.840000E+00   0.162723E+03   0.927913E+03
   0.850000E+00   0.166436E+03   0.940764E+03
   0.860000E+00   0.170230E+03   0.953979E+03
   0.870000E+00   0.173941E+03   0.966852E+03
   0.880000E+00   0.177717E+03   0.980046E+03
   0.890000E+00   0.181500E+03   0.993308E+03
   0.900000E+00   0.185329E+03   0.100659E+04
   0.910000E+00   0.189154E+03   0.101981E+04
   0.920000E+00   0.193008E+03   0.103319E+04
   0.930000E+00   0.196868E+03   0.104650E+04
   0.940000E+00   0.200778E+03   0.105993E+04
   0.950000E+00   0.204730E+03   0.107344E+04
   0.960000E+00   0.208728E+03   0.108713E+04
   0.970000E+00   0.212662E+03   0.110040E+04
   0.980000E+00   0.216644E+03   0.111389E+04
   0.990000E+00   0.220729E+03   0.112763E+04
   0.100000E+01   0.224819E+03   0.114136E+04
   0.101000E+01   0.228948E+03   0.115518E+04
   0.102000E+01   0.233047E+03   0.116892E+04
   0.103000E+01   0.237193E+03   0.118255E+04
   0.104000E+01   0.241410E+03   0.119651E+04
   0.105000E+01   0.245614E+03   0.121040E+04
   0.106000E+01   0.249906E+03   0.122434E+04
   0.107000E+01   0.254125E+03   0.123809E+04
   0.108000E+01   0.258347E+03   0.125179E+04
   0.109000E+01   0.262757E+03   0.126613E+04
   0.110000E+01   0.267091E+03   0.128000E+04
   0.111000E+01   0.271461E+03   0.129418E+04
   0.112000E+01   0.275843E+03   0.130821E+04
   0.113000E+01   0.280315E+03   0.132235E+04
   0.114000E+01   0.284801E+03   0.133668E+04
   0.115000E+01   0.289254E+03   0.135084E+04
   0.116000E+01   0.293744E+03   0.136513E+04
   0.117000E+01   0.298385E+03   0.137967E+04
   0.118000E+01   0.303034E+03   0.139433E+04
   0.119000E+01   0.307635E+03   0.140865E+04
   0.120000E+01   0.312121E+03   0.142278E+04
