  density  pressure  energy
   0.670000E+00   0.119604E+03   0.722944E+03
   0.680000E+00   0.122818E+03   0.735494E+03
   0.690000E+00   0.126105E+03   0.748198E+03
   0.700000E+00   0.129421E+03   0.760868E+03
   0.710000E+00   0.132774E+03   0.773596E+03
   0.720000E+00   0.136174E+03   0.786393E+03
   0.730000E+00   0.139618E+03   0.799339E+03
   0.740000E+00   0.143120E+03   0.812227E+03
   0.750000E+00   0.146640E+03   0.825171E+03
   0.760000E+00   0.150158E+03   0.837979E+03
   0.770000E+00   0.153774E+03   0.851073E+03
   0.780000E+00   0.157439E+03   0.864232E+03
   0.790000E+00   0.161092E+03   0.877205E+03
   0.800000E+00   0.164816E+03   0.890453E+03
   0.810000E+00   0.168571E+03   0.903694E+03
   0.820000E+00   0.172281E+03   0.916924E+03
   0.830000E+00   0.176040E+03   0.930238E+03
   0.840000E+00   0.179842E+03   0.943618E+03
   0.850000E+00   0.183664E+03   0.956955E+03
   0.860000E+00   0.187563E+03   0.970433E+03
   0.870000E+00   0.191460E+03   0.983828E+03
   0.880000E+00   0.195469E+03   0.997491E+03
   0.890000E+00   0.199478E+03   0.101109E+04
   0.900000E+00   0.203523E+03   0.102479E+04
   0.910000E+00   0.207619E+03   0.103835E+04
   0.920000E+00   0.211731E+03   0.105203E+04
   0.930000E+00   0.215881E+03   0.106577E+04
   0.940000E+00   0.220102E+03   0.107962E+04
   0.950000E+00   0.224325E+03   0.109343E+04
   0.960000E+00   0.228611E+03   0.110737E+04
   0.970000E+00   0.232914E+03   0.112129E+04
   0.980000E+00   0.237283E+03   0.113535E+04
   0.990000E+00   0.241599E+03   0.114920E+04
   0.100000E+01   0.246059E+03   0.116341E+04
   0.101000E+01   0.250524E+03   0.117761E+04
   0.102000E+01   0.254931E+03   0.119153E+04
   0.103000E+01   0.259496E+03   0.120592E+04
   0.104000E+01   0.263985E+03   0.122003E+04
   0.105000E+01   0.268575E+03   0.123437E+04
   0.106000E+01   0.273184E+03   0.124869E+04
   0.107000E+01   0.277807E+03   0.126310E+04
   0.108000E+01   0.282524E+03   0.127761E+04
   0.109000E+01   0.287166E+03   0.129191E+04
   0.110000E+01   0.291964E+03   0.130664E+04
   0.111000E+01   0.296725E+03   0.132127E+04
   0.112000E+01   0.301443E+03   0.133563E+04
   0.113000E+01   0.306290E+03   0.135034E+04
   0.114000E+01   0.311079E+03   0.136485E+04
   0.115000E+01   0.316014E+03   0.137987E+04
   0.116000E+01   0.320960E+03   0.139469E+04
   0.117000E+01   0.325825E+03   0.140935E+04
   0.118000E+01   0.330728E+03   0.142400E+04
   0.119000E+01   0.335779E+03   0.143910E+04
   0.120000E+01   0.340813E+03   0.145411E+04
